id,tweet_text,tweet_date,sentiment,query_used
1031753446058336261,"@Keetheelleen Sim, estou morando aqui :)",Tue Aug 21 04:02:45 +0000 2018,Positivo,:)
1031753122320924675,@bethmoreno @legalizandra Pois é amiga. Esse homem é meu filho :),Tue Aug 21 04:01:28 +0000 2018,Positivo,:)
1031752741562064901,@abocanervosa Acertar o queijo certo pro queijo quente :-),Tue Aug 21 03:59:57 +0000 2018,Positivo,:)
1031752362271145985,hoje tinham 37 pessoas tentando falar por mim uma coisa q eu resolvi em 5 minutos sozinho :),Tue Aug 21 03:58:26 +0000 2018,Positivo,:)
1031752127796916226,"Sonhos se tornam realidade, mas você precisa se esforçar! :) https://t.co/XtVZjYT3mI",Tue Aug 21 03:57:30 +0000 2018,Positivo,:)
1031751759990022144,Eu também :) https://t.co/RCHXUPKtYC,Tue Aug 21 03:56:03 +0000 2018,Positivo,:)
1031751128789204992,@nandnami Ele tava me enchendo o saco aí eu olhei pra ele é ele explodiu Fim :D,Tue Aug 21 03:53:32 +0000 2018,Positivo,:)
1031750740803502082,@a_barreto17 @joanaffurtado leonor se fac favor :) fico felix,Tue Aug 21 03:52:00 +0000 2018,Positivo,:)
1031750492819468293,"@mumaaji Meu interesse é mais por filosofia, política, ciências... Economia! Gosto disso. Linguística não tanto (só quando está ligada a estudos históricos-antropológicos). De todo modo, tu é INTP, hein?! :)",Tue Aug 21 03:51:01 +0000 2018,Positivo,:)
1031750078619418624,@unnieclc tá tudo bem :)),Tue Aug 21 03:49:22 +0000 2018,Positivo,:)
1031749749005864960,"Opa! Nunca é tarde ?? Seja muito bem-vinda, Bruna! :) https://t.co/M5mtOg94fF",Tue Aug 21 03:48:03 +0000 2018,Positivo,:)
1031749693188005888,A ThaY me liga praticamente todos os dias :) desde ontem ksksksks gostei,Tue Aug 21 03:47:50 +0000 2018,Positivo,:)
1031749257190096896,"@mumaaji Interessante. Eu não tenho taaanto interesse em outras línguas. Na verdade, só quero aprender inglês, espanhol e russo. Mandarim, talvez, no futuro, já que é uma das línguas do futuro :)",Tue Aug 21 03:46:06 +0000 2018,Positivo,:)
1031748793740472321,Dom Pedro (:p) https://t.co/ke1O4op2da,Tue Aug 21 03:44:16 +0000 2018,Positivo,:)
1031748272673759233,A gente assistiu um pouco de todo mundo odeia o Chris e agr ele tá deitado no meu colo dormindo :) #TercaDetremuraSDV #segundadetremurasdv,Tue Aug 21 03:42:11 +0000 2018,Positivo,:)
1031747451798077441,Só pra avisar. Tem CD novo do @gilbertogil e Single novo do @Skank . APROVEITEM! Disponíveis nas principais plataformas digitais :D,Tue Aug 21 03:38:56 +0000 2018,Positivo,:)
1031747116010536960,"@wtfmyrella Vou tentar me esforçar mais pra isso, venho refletindo mt sobre nos últimos dias. Obrigado :)",Tue Aug 21 03:37:36 +0000 2018,Positivo,:)
1031746866512322560,https://t.co/7X4vlBBdTy CABAL :D https://t.co/7X4vlBBdTy,Tue Aug 21 03:36:36 +0000 2018,Positivo,:)
1031746518305267712,"Gostei de um vídeo @YouTube https://t.co/MJMb3HgR7v aren't hard to fix, are they Paul? :-)",Tue Aug 21 03:35:13 +0000 2018,Positivo,:)
1031745965546512385,@oidenie @RenataMacedo pronto :) hauahauba,Tue Aug 21 03:33:01 +0000 2018,Positivo,:)
1031745685786378242,@FranklinBerwig @a_esportivo @pitacodoguffo @geisonlisboa @gutisanchez @OsmarLoss @esportche @peleiafc @PauloPiresBand @rogeriobohlke Nem diga isso. Deixa meu estado longe dessa bagunça que se encontra o RS... :-),Tue Aug 21 03:31:55 +0000 2018,Positivo,:)
1031745339030683650,Noticia feliz de hoje: encontrei a nintendo DS i e tá a funcionar ainda supet bem! Agora tou a jogar :),Tue Aug 21 03:30:32 +0000 2018,Positivo,:)
1031744909492019200,mais gay que eu? só eu mesmo :),Tue Aug 21 03:28:49 +0000 2018,Positivo,:)
1031744355458080771,"Bom fim de noite, galera! Tudo bom por aí ? Bora seguir, fazer amizades :D Sigo todos já #TercaDetremuraSDV qualquer coisa é só chamar nas DM's ^^",Tue Aug 21 03:26:37 +0000 2018,Positivo,:)
1031743716330024960,@concurseiraest1 Bolsonaro pegou tudo os eleitor dele. Ele não tá nem acertando o nome da própria vice :-),Tue Aug 21 03:24:05 +0000 2018,Positivo,:)
1031743576647065600,@ErikaKestering Pelo menos tu ganha abracinho na saida :D,Tue Aug 21 03:23:32 +0000 2018,Positivo,:)
1031743205396623365,contei que ja fui abusada por um uber uma vez e a resposta da minha mae foi “aposto que tava bebada ne?” :),Tue Aug 21 03:22:03 +0000 2018,Positivo,:)
1031743027981758465,@volbar55 De nada :),Tue Aug 21 03:21:21 +0000 2018,Positivo,:)
1031742723534073856,minha professora citou um livro hoje que eu fiquei morrendo de vontade de ler aí eu fui ver o preço e 80 reais kkkkkk :D,Tue Aug 21 03:20:08 +0000 2018,Positivo,:)
1031742384827195392,@parriwall Tá bom :)))),Tue Aug 21 03:18:48 +0000 2018,Positivo,:)
1031742016403787776,"Boa noite, gente linda, e até mais. :)",Tue Aug 21 03:17:20 +0000 2018,Positivo,:)
1031741632771551232,foo :-) : 0cd5d881-a86f-4a9d-88b1-943616e4e64c,Tue Aug 21 03:15:48 +0000 2018,Positivo,:)
1031741368874483712,@soldierblythe eu vou no sábado :),Tue Aug 21 03:14:45 +0000 2018,Positivo,:)
1031740763917479936,@Loren_Ink Aaah que lindo Amei :),Tue Aug 21 03:12:21 +0000 2018,Positivo,:)
1031740466314797056,"Como uma newbe do tuíto, até que eu tô me divertindo. :) mandem dicas",Tue Aug 21 03:11:10 +0000 2018,Positivo,:)
1031740187557158913,"@meionada_ @vengerswidow @bombomdecaju @ilovefunkrj Ele estava calmo e entrou em consenso que deveria estuprar a garota. Situações não muito diferentes, han? :)",Tue Aug 21 03:10:04 +0000 2018,Positivo,:)
1031739816378068992,@blackspellbook @itsme_barba olhe que tá :),Tue Aug 21 03:08:35 +0000 2018,Positivo,:)
1031739810082381824,"A gente aprende com os estímulos, nada diferente de uma célula.... vou vivendo. :)",Tue Aug 21 03:08:34 +0000 2018,Positivo,:)
1031756658844819456,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — eternizar pessoas na minha vida, que voltasse duas pessoas ao mundo, uma vida estruturada :) https://t.co/i1zhYaScxO",Tue Aug 21 04:15:31 +0000 2018,Positivo,:)
1031756447695163392,Vai demorar para um CARALHO mais tamo ai :) https://t.co/lLByYF1EQ0,Tue Aug 21 04:14:40 +0000 2018,Positivo,:)
1031756029606981633,@prisciulla sim! comprei um bem gostosinho :) vamos ver como vai ser a experiencia,Tue Aug 21 04:13:01 +0000 2018,Positivo,:)
1031755218181124097,"O outro mouse é o Logitech G700S, sem fio, com bateria interna recarregável, memória interna(!) para programar botões de ação, receptor exclusivo (nada de bluetooth aqui!), confortável e durável :) Completo, caixa e cabos USB R$ 290 + frete (SP tem preferência) https://t.co/XNsL5obz8s",Tue Aug 21 04:09:47 +0000 2018,Positivo,:)
1031754615581302790,"Eae twitterers vocês nervosos pra respeitar politico, não gosta? — Eu faço :P",Tue Aug 21 04:07:24 +0000 2018,Positivo,:)
1031754121639075840,Check out my new badge :) https://t.co/ZF3Ow8tksj https://t.co/0smfSriibL vía @wlingua tô amando esse app,Tue Aug 21 04:05:26 +0000 2018,Positivo,:)
1031753854059204609,Tudo q vai volta cuidado c a vida gata ela te engole :),Tue Aug 21 04:04:22 +0000 2018,Positivo,:)
1031753492506046464,"amanhã não tem aula é? coisa boa, posso dormir até ver ela se tremer inteira :D",Tue Aug 21 04:02:56 +0000 2018,Positivo,:)
1031753334179483649,Obrigada novamente :),Tue Aug 21 04:02:18 +0000 2018,Positivo,:)
1031752801288966144,Fui ver se tinha o livro do Gui na Saraiva e adivinha? Não tinha :),Tue Aug 21 04:00:11 +0000 2018,Positivo,:)
1031752518005673984,Queria contar pra vocês que terminei de trabalhar agora e ainda estou atrasada com meu trabalho. Era só isso mesmo :),Tue Aug 21 03:59:03 +0000 2018,Positivo,:)
1031752240279838722,ansiouser pra amanhã :),Tue Aug 21 03:57:57 +0000 2018,Positivo,:)
1031752059203280898,vem gente :) https://t.co/61MoKzpZ43,Tue Aug 21 03:57:14 +0000 2018,Positivo,:)
1031752031101440001,"@rbritov ja ta falando chique demais pra mim entender alguma coisa, mas eu confio na decisão de um dos professores que mais me ensinou na escola :)",Tue Aug 21 03:57:07 +0000 2018,Positivo,:)
1031751196204298241,"@Mavii_Ferreira Ventoinha ligada faz c q o cheiro vá p quarto dela, não tenho culpa, juro :)",Tue Aug 21 03:53:48 +0000 2018,Positivo,:)
1031750646075027456,@reimei5557 hey reimei :-),Tue Aug 21 03:51:37 +0000 2018,Positivo,:)
1031750491611557888,"@Vera_Honorato Vamos te ajudar por DM, tudo bem? Espera nosso contato lá. :)",Tue Aug 21 03:51:00 +0000 2018,Positivo,:)
1031750095358881792,eiii ja viram 2 girls 1 cup e um documentario muito bom :) tds deveriam ver,Tue Aug 21 03:49:26 +0000 2018,Positivo,:)
1031749773718695936,@pinchelu Te me andas adelantando. :D:,Tue Aug 21 03:48:09 +0000 2018,Positivo,:)
1031749674393382912,"@trouxipper Xi mano, se depende de mim fudeu. Mas valeu aí pelo conselho :)",Tue Aug 21 03:47:46 +0000 2018,Positivo,:)
1031749238789734401,@pahfps @pathimis @dehprieto @fateCSGO @GabrielaBokor @csfredygo @ixtorme mas eita O.o boa sorte na próxima org! :D,Tue Aug 21 03:46:02 +0000 2018,Positivo,:)
1031748789139320832,a mas que lindo minha melhor amiga aparentemente tem outra melhor amiga :))))),Tue Aug 21 03:44:14 +0000 2018,Positivo,:)
1031748251169513472,@Feh_Bernardo Obrigadaa :),Tue Aug 21 03:42:06 +0000 2018,Positivo,:)
1031747497142697985,@ndr3w017 Fecha só um olho :),Tue Aug 21 03:39:06 +0000 2018,Positivo,:)
1031747126424940545,"@effectscabello aquele print nunca foi meu, podem muito bem colocar o icon e o nome e tirar print. vc me conhece a 2 anos e sabe que eu não faria isso. agora se quiser acreditar pode acreditar, minha consciência segue limpa :) inclusive muito feliz com os 2 prêmios da camila.",Tue Aug 21 03:37:38 +0000 2018,Positivo,:)
1031746990655385606,@manuhbaa Fé nas malucas 2 :),Tue Aug 21 03:37:06 +0000 2018,Positivo,:)
1031746664091054080,@NICKIMINAJ você nunca será a @Madonna :),Tue Aug 21 03:35:48 +0000 2018,Positivo,:)
1031746498109812737,Vou te dar uma flor... — novinha vc é uma florrrrrrrrr :) https://t.co/ITc15chvlb,Tue Aug 21 03:35:08 +0000 2018,Positivo,:)
1031745984844443648,Mais um dia evoluindo como pessoa e sendo torturada por uma desgraça :),Tue Aug 21 03:33:06 +0000 2018,Positivo,:)
1031745731038732288,no dia do meu aniversário recebi o total de 0 parabéns aqui :),Tue Aug 21 03:32:05 +0000 2018,Positivo,:)
1031745412938588161,"@Tsuki_Akii É LINDO! Mas me apaixonei pelo de outra pessoa antes :D sim, é só dificil escolher mas acho que dependendo da cena vou saber qual encaixa melhor",Tue Aug 21 03:30:50 +0000 2018,Positivo,:)
1031744987350884357,"@Tsuki_Akii Sim. Naquelas três eu usei a mesma ""coordenada"" de luz a unica coisa que mudou foi o efeito mesmo pra fazer a comparação certo :D EU CONSEGUI FINALMENTE FAZER FICAR ESCURO DIREITO!",Tue Aug 21 03:29:08 +0000 2018,Positivo,:)
1031744361598541824,#TercaDetremuraSDV Divulguem! Seguindo todos de volta! :) https://t.co/wR3sVOTNxy,Tue Aug 21 03:26:39 +0000 2018,Positivo,:)
1031743722181066753,agora ta chovendo no pc :))))))),Tue Aug 21 03:24:06 +0000 2018,Positivo,:)
1031743504052101120,https://t.co/SRK8yrUugs Leiam! É muito importante ter consciência disso. :) Vamos nos tornar pessoas melhores ao respeitar as dores dos outros.,Tue Aug 21 03:23:14 +0000 2018,Positivo,:)
1031743201735008256,Corrente da autoestima :) Quem curtir te acha bonito — vai lá po kkkk https://t.co/lJdrco5atU,Tue Aug 21 03:22:02 +0000 2018,Positivo,:)
1031742935795228672,"@bialeda00 Tudo com a prática melhora... então pratique mais, n achei tão ruim :)",Tue Aug 21 03:20:59 +0000 2018,Positivo,:)
1031742544068177920,@the4lly é só não postar todo dia q tá chorando q eu não reclamo :D,Tue Aug 21 03:19:26 +0000 2018,Positivo,:)
1031742233106628610,@um_amordeguria Vai rolar sexta :),Tue Aug 21 03:18:11 +0000 2018,Positivo,:)
1031741865157165057,deixa eu te falar uma coisa vc eh linda :),Tue Aug 21 03:16:44 +0000 2018,Positivo,:)
1031741419847905280,"@_milenaleemos Não sou eu, mas pode me mandar perguntas :)",Tue Aug 21 03:14:57 +0000 2018,Positivo,:)
1031741231011909632,Fui chamada de antisocial HAHAHAHAHAHA me desculpem se eu prefiro minha própria companhia do que me juntar ao bando de adolescente idiotas :),Tue Aug 21 03:14:12 +0000 2018,Positivo,:)
1031740921329672192,pra mim ele só é o lando de star wars :p,Tue Aug 21 03:12:59 +0000 2018,Positivo,:)
1031740658644471809,@rlthingy magenta :),Tue Aug 21 03:11:56 +0000 2018,Positivo,:)
1031731350603276293,Boa noite :),Tue Aug 21 02:34:57 +0000 2018,Positivo,:)
1031742336357867521,"@MoniNykke Eu sou apaixonado por uma grande amiga, mas ela tem namorado. E quero muito que ela seja feliz com ele, independente de qualquer coisa... Mas ela sabe que eu gosto dela, eu contei... :)",Tue Aug 21 03:18:36 +0000 2018,Positivo,:)
1031742000805163012,Vc é muito grossa — Teu cu :) https://t.co/MXHK5Zv2bB,Tue Aug 21 03:17:16 +0000 2018,Positivo,:)
1031741601230610433,@mrRXt aaaaaa tbm tava :) ??,Tue Aug 21 03:15:41 +0000 2018,Positivo,:)
1031741335953461248,bem que dizem que o tempo mostra e diz muitas coisas :),Tue Aug 21 03:14:37 +0000 2018,Positivo,:)
1031740822390222848,tava me achando a top pq ia começar a fazer low poo até que percebi q um produto q comprei não é low poo e agora vou ter q usar pq foi mt caro :),Tue Aug 21 03:12:35 +0000 2018,Positivo,:)
1031740595583242240,@KstoreOmma um dia irei beber isto!! kkkkkk Obrigada :),Tue Aug 21 03:11:41 +0000 2018,Positivo,:)
1031740278351253505,"Eu tô muito informada essa semana mano! Falando, opinando em vários assuntos que eu deixava pra lá e acabei vendo que são realmente necessários serem debatidos... Tô gostando... :)",Tue Aug 21 03:10:25 +0000 2018,Positivo,:)
1031739907159420928,Gostei de um vídeo @YouTube https://t.co/NkGOBgaw2Bço que previne rugas + Meu corte de cabelo :),Tue Aug 21 03:08:57 +0000 2018,Positivo,:)
1031739605392023559,podias parar de meter essas fotos no insta :),Tue Aug 21 03:07:45 +0000 2018,Positivo,:)
1031739295357444096,"@MunizEndrio Desculpa, tenho insta sim e te garanto que essa pessoa aí não é testemunha de Jeová :)",Tue Aug 21 03:06:31 +0000 2018,Positivo,:)
1031738928871686144,Edit: https://t.co/TQEf31Ob64 Caso queiram ver mais desenhos :),Tue Aug 21 03:05:04 +0000 2018,Positivo,:)
1031738633366200322,"@ptsnoble fala cpx cê é babaca, mas amo vc :))",Tue Aug 21 03:03:53 +0000 2018,Positivo,:)
1031738348405248000,"@adangerouss @NetflixBrasil José Paulo, prazer! :)",Tue Aug 21 03:02:45 +0000 2018,Positivo,:)
1031737877233889281,@mrentschlerr o no problem :D,Tue Aug 21 03:00:53 +0000 2018,Positivo,:)
1031737567287422979,@caiomelloooo @LuuisComenta Boa noite :),Tue Aug 21 02:59:39 +0000 2018,Positivo,:)
1031737280157896704,@maick874 @SorakaAgressiva Seu argumento foi counterado Sr. Gnar de Rei Destruído (que não é ruim por sinal) :D,Tue Aug 21 02:58:30 +0000 2018,Positivo,:)
1031737030542278656,@Gabriel_LoFs Você pode ficar. :),Tue Aug 21 02:57:31 +0000 2018,Positivo,:)
1031736616790962177,@Itspedrito “as 50 primeiras pessoas a comentar e compartilhar ganha entrada grátis na boate” E eu ser uma das 50 :),Tue Aug 21 02:55:52 +0000 2018,Positivo,:)
1031736374964244481,Gosto de ver o desespero de certas pessoas se transformando em atitudes infantis... Tudo muito previsível. :),Tue Aug 21 02:54:55 +0000 2018,Positivo,:)
1031736231581954048,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Mais 3desejos :) https://t.co/boQLGUrWgi",Tue Aug 21 02:54:20 +0000 2018,Positivo,:)
1031736038014820353,Sony!!!! Mensa voz :) https://t.co/dCxot6PrUW,Tue Aug 21 02:53:34 +0000 2018,Positivo,:)
1031735779196907521,@mroalvarenga vamo no vitoria music festival :),Tue Aug 21 02:52:33 +0000 2018,Positivo,:)
1031735490242904064,Preciso tanto de um cigarro :)))),Tue Aug 21 02:51:24 +0000 2018,Positivo,:)
1031735239729655808,@melczeluaniak nd meu bem :),Tue Aug 21 02:50:24 +0000 2018,Positivo,:)
1031735141998227456,e fique bad depois :) https://t.co/egtDJqdg52,Tue Aug 21 02:50:01 +0000 2018,Positivo,:)
1031734888800628738,vou dormir feliz :),Tue Aug 21 02:49:00 +0000 2018,Positivo,:)
1031734663981740033,@Tomas_Alho vem p cá dormir com ela eu até te ofereço casa :)),Tue Aug 21 02:48:07 +0000 2018,Positivo,:)
1031734511535644672,@mariotmg obg pelo conselho mas como uma boa ariana vo ignorar o q tu falou e esperar eu me fude :),Tue Aug 21 02:47:30 +0000 2018,Positivo,:)
1031734280672690177,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — entender oq se passa na cabeça de certas pessoas, desejos infinitos e comida :) https://t.co/h6kOtIG3Pj",Tue Aug 21 02:46:35 +0000 2018,Positivo,:)
1031734086094733313,@kimyeon0 ah que bom!!! vc realmente é um exemplo :),Tue Aug 21 02:45:49 +0000 2018,Positivo,:)
1031733915877302275,@seiquetugostas Comi hoje :),Tue Aug 21 02:45:08 +0000 2018,Positivo,:)
1031733638201790464,"@becosemsaidaa só pra constar que esse filme é baseado em um livro, e que são uma trilogia... adivinha quem está colocando eles agora no kindle :))",Tue Aug 21 02:44:02 +0000 2018,Positivo,:)
1031733377446174720,"@extiodasskins Oks, vou deixar agendado aqui :D",Tue Aug 21 02:43:00 +0000 2018,Positivo,:)
1031733233380077568,Gostei de um vídeo @YouTube https://t.co/yf4pPn4CPM Savage! Alucard Fastest Items &amp; Leveling by SQOJ • Jamban :) Top 2 Global,Tue Aug 21 02:42:26 +0000 2018,Positivo,:)
1031733010037714944,"Boas pessoal, acabado de vir de Paredes de Coura, stream da loucura :D https://t.co/IaWgGV9UL4",Tue Aug 21 02:41:32 +0000 2018,Positivo,:)
1031732805326102528,viva fam :)) https://t.co/KyFVSzhQCo,Tue Aug 21 02:40:44 +0000 2018,Positivo,:)
1031732608110157825,@luquinha Tigirina :) kskksksk,Tue Aug 21 02:39:57 +0000 2018,Positivo,:)
1031732412055789568,@diogopalhares79 E tu 500 euros de estadia em minha casa :),Tue Aug 21 02:39:10 +0000 2018,Positivo,:)
1031732226210324480,"Sabe aquele cara que começa com L e quE te pagou um drink na funhouse muitO tempo atrás? Ele tá aqui chateado que você vai pra... — sei! tu vai pra onde? é só chamar, aproveita que você tem até janeiro. haha :) https://t.co/sdyEaOqcn5",Tue Aug 21 02:38:26 +0000 2018,Positivo,:)
1031732043552575488,Vc é um dos vários (amém) motivos para eu levantar da cama no dia de amanhã :) — meu... eu não sei nem o que dizer além de obrigada por permitir que eu entrasse na tua vida. É um... https://t.co/zo5l78OU8s,Tue Aug 21 02:37:42 +0000 2018,Positivo,:)
1031731853961687040,#FicaCuellar por favorzinho :),Tue Aug 21 02:36:57 +0000 2018,Positivo,:)
1031731663074717696,"Oi pessoal, meu nome é Lary e eu sou a nova adm da Glow, vou fazer o meu melhor a cada dia e espero que todos estejam tendo uma ótima noite e qualquer dúvida estou disponível pra atender vocês :) https://t.co/6mrAChx0eU",Tue Aug 21 02:36:11 +0000 2018,Positivo,:)
1031731413777887237,6888 vezes obrigado! :D https://t.co/KjTEREFKaf,Tue Aug 21 02:35:12 +0000 2018,Positivo,:)
1031731200929484800,Simplesmente É.P.I.C.O.!!! :D :D :D *_* https://t.co/EP4wjnF3aT,Tue Aug 21 02:34:21 +0000 2018,Positivo,:)
1031731119354523648,oi será que você poderia postar o tweet dnv eu tava lendo e a tl atualizou :),Tue Aug 21 02:34:02 +0000 2018,Positivo,:)
1031741506988781568,"@pamcarvalh Pam, vou verificar sua linha. Poderia me enviar via DM o CPF, nome completo do titular e telefone com DDD? Te espero lá, tudo bem? :) https://t.co/5yUsfK64x1",Tue Aug 21 03:15:18 +0000 2018,Positivo,:)
1031741303778942977,@Aquela_Rainha @bicicreta obrigada! obrigada por entender e obrigada por ter excluído o tweet. Caso queira. posso ajudá-la a encontrar as pessoas responsáveis por ele para avisar o que está acontecendo. Acredito que a Bici esteja a disposição também :),Tue Aug 21 03:14:30 +0000 2018,Positivo,:)
1031740859992231936,@whitequesito jasajsdhskdj amistá en ser hermosos desde el 98 :D,Tue Aug 21 03:12:44 +0000 2018,Positivo,:)
1031740605058220033,foo :-) : d21ce9d3-c37a-454a-9544-6bbb73e2a8df,Tue Aug 21 03:11:43 +0000 2018,Positivo,:)
1031740297879998464,"estoyyyyy cheia dos trabalhos e KKKKKKK, to bem aqui deitada :)",Tue Aug 21 03:10:30 +0000 2018,Positivo,:)
1031739989527326720,"toda maconha consumida no brasil eh manchada pelo sangue do trafico, vc q fuma nao ta militando em nada :)",Tue Aug 21 03:09:16 +0000 2018,Positivo,:)
1031739651357388801,"Porque continuo a ser um filho da puta, que aceita as coisas? gasto tempo em lagrimas , tristeza, folhas, para que? Quando todos decidirem melhorar , e pararem de pensar só em si acho que ja nao estarei aqui &lt;3 :)",Tue Aug 21 03:07:56 +0000 2018,Positivo,:)
1031739353301757954,Tenho de “acordar” daqui a umas horas ótimo :)),Tue Aug 21 03:06:45 +0000 2018,Positivo,:)
1031738959070670848,Romeu acabou de machucar minha boca :),Tue Aug 21 03:05:11 +0000 2018,Positivo,:)
1031738626168811520,@vivibrit Olha aí @dcpaes mandando direta pra ti que não faz nada além de Gifs dela :),Tue Aug 21 03:03:51 +0000 2018,Positivo,:)
1031738324980051968,Tire suas dúvidas gratuitamente sobre a LGPD no site https://t.co/4NmTI6LjT0. São 10 perguntas e respostas :-) #gdpr #lgpd #privacy https://t.co/MUcBmwtNn5,Tue Aug 21 03:02:40 +0000 2018,Positivo,:)
1031737851527000065,Culeguinhas vamo no Integra Biotec? :),Tue Aug 21 03:00:47 +0000 2018,Positivo,:)
1031737488786829313,@szngularzty Não tem não... :),Tue Aug 21 02:59:20 +0000 2018,Positivo,:)
1031737237933895680,Quero um fake boyfriend como o Peter Kavinsky :)))),Tue Aug 21 02:58:20 +0000 2018,Positivo,:)
1031736994148364288,"Comprei trufa pra uma certa pessoa, não consegui entregar entãoo comi :)",Tue Aug 21 02:57:22 +0000 2018,Positivo,:)
1031736660676042752,"@smolf Entendi, faz todo sentido. E sentir dó faz parte mesmo, eh difícil se distanciar... Esse semestre quero ver se consigo ser melhor nisso também, sendo um pouco mais exigente :p",Tue Aug 21 02:56:03 +0000 2018,Positivo,:)
1031736414902333440,*de mim mesma :),Tue Aug 21 02:55:04 +0000 2018,Positivo,:)
1031736319804932096,hj me aconteceu a coisa mais terrível com a minha mãe af mas vou só continuar e fingir que eu to bem :),Tue Aug 21 02:54:42 +0000 2018,Positivo,:)
1031736107602509824,"VOU OUVIR JÃO, EU JÁ TÔ BEM BOA MSM, O NOVO ÁLBUM NEM IRIA PIORAR A MINHA SITUAÇÃO MSM :)) LONGEEE DELEE",Tue Aug 21 02:53:51 +0000 2018,Positivo,:)
1031735945681358848,"Fico até impressionado com isso kkkkkkkk sendo que derrubou só a api de verificação de jogadores originais, que daqui uns dias vou mudar ela pra não acontecer isso, além de que colocar uma verificação de proxy, claro :)",Tue Aug 21 02:53:12 +0000 2018,Positivo,:)
1031735659193618432,Existem pessoas que deixa seu dia melhor apenas com um oi E existem pessoas que tao ali pra fazer totalmente o contrario Só estou priorizando as coisas erradas :) ??,Tue Aug 21 02:52:04 +0000 2018,Positivo,:)
1031735454931058694,"Eu tenho que ser menos competitivo, só que eu lembro que o número 2 meio que não combina comigo :P",Tue Aug 21 02:51:15 +0000 2018,Positivo,:)
1031734979863162880,"@_Paaaams comentei isso no parabéns que te dei, kk, bem-vinda à vida adulta. pelo menos tu já tem cela especial, eu nem isso :D",Tue Aug 21 02:49:22 +0000 2018,Positivo,:)
1031734699297857536,bebada na segunda-feira :P,Tue Aug 21 02:48:15 +0000 2018,Positivo,:)
1031734571023429633,@BragancaLorena Valeu :)),Tue Aug 21 02:47:45 +0000 2018,Positivo,:)
1031734414261334017,cardi b ganhou :),Tue Aug 21 02:47:07 +0000 2018,Positivo,:)
1031734141052743680,mais que justo :) https://t.co/769SQS0yvD,Tue Aug 21 02:46:02 +0000 2018,Positivo,:)
1031733972676603907,@PelicioniFael feliz aniversário :),Tue Aug 21 02:45:22 +0000 2018,Positivo,:)
1031733714261143552,@Th3D4rkness live soltando pipa :D,Tue Aug 21 02:44:20 +0000 2018,Positivo,:)
1031733523911241728,"@OzyDannyRose Eu não gosto do termo ""obrigação"" com cinema e arte na maioria das vezes e nem com nada na verdade, mas principalmente com isso, mas acho que além de indicar, se você se interessa por Nova Hollywood, é meio obrigatório assistir Easy Rider rsrs :)",Tue Aug 21 02:43:35 +0000 2018,Positivo,:)
1031733296198242304,"aqla foto q a gnt nunca postaria no insta... sem maquiagem, sem blusa, sem efeito(e o seio ainda com curativos da minha cirurgia :) https://t.co/znQTzXacau",Tue Aug 21 02:42:41 +0000 2018,Positivo,:)
1031733164610347009,Vanessinha — :) https://t.co/oeoK8Nomhf,Tue Aug 21 02:42:09 +0000 2018,Positivo,:)
1031733005214199808,Sonhem com Kwon Soonyoung e q jisoos os abençoe :) https://t.co/F4EE8Cg0mh,Tue Aug 21 02:41:31 +0000 2018,Positivo,:)
1031732802105094144,"@tmunhoz hahaha, quem me conhece estranha também... tipo ""mano, eu via o XYZ, mas ouvia a sua voz"" :P valeu! :D",Tue Aug 21 02:40:43 +0000 2018,Positivo,:)
1031732607040598017,to me sentindo tão bem dps dessa cvs :),Tue Aug 21 02:39:56 +0000 2018,Positivo,:)
1031732412433268736,@adriszajda_ Ai esta a prova viva q vc pode realizar todos os seu sonhos :),Tue Aug 21 02:39:10 +0000 2018,Positivo,:)
1031732220191563776,"— Eu amo entrar aqui e ver cada coisa que eu escrevi sobre você, espero que um dia você saiba como eu me sinto e como você me faz feliz com apenas um sorriso :) eu te amo demais espero que você esteja bem e se alimentando direito, sua saúde em primeiro lugar, te amo. ?? https://t.co/teRrFrM3Bn",Tue Aug 21 02:38:24 +0000 2018,Positivo,:)
1031732071583154176,Tá ficando sério com a @f? — Sim :) https://t.co/1NzxQ6ygCS,Tue Aug 21 02:37:49 +0000 2018,Positivo,:)
1031731931384356865,"Ae nmrl,a gente nem conversa mais,para de me seguir :)",Tue Aug 21 02:37:15 +0000 2018,Positivo,:)
1031731716858302464,@VRetorno Também to lá! https://t.co/EVQ3WxIv0W chega de censura :D,Tue Aug 21 02:36:24 +0000 2018,Positivo,:)
1031731479129325568,"SABIA CACTE TOMALHE, MELHOR POOOOP, AGUENTAAAAA @ArianaGrande , muito orgulho??:)#VMAs",Tue Aug 21 02:35:27 +0000 2018,Positivo,:)
1031731256239775744,eu ia raspar pra caralho o Brasil e só! :) https://t.co/dUXif8FBzH,Tue Aug 21 02:34:34 +0000 2018,Positivo,:)
1031741335819182080,jamais decepcione alguém que está disposto a correr ao seu lado.. :),Tue Aug 21 03:14:37 +0000 2018,Positivo,:)
1031740834708946944,"@joaomanfroi Já tinha testado esse app, Mas vlw assim mesmo! :D",Tue Aug 21 03:12:38 +0000 2018,Positivo,:)
